Date,price,hub
5/1/2019 9:30:00 AM,2.31504,TH_NP15
5/1/2019 9:30:00 AM,2.27850,TH_SP15
5/1/2019 9:30:00 AM,1.79683,TH_ZP26
5/1/2019 9:35:00 AM,1.31081,TH_NP15
5/1/2019 9:35:00 AM,1.29012,TH_SP15
5/1/2019 9:35:00 AM,0.84378,TH_ZP26
5/1/2019 9:40:00 AM,1.30293,TH_NP15
5/1/2019 9:40:00 AM,1.28236,TH_SP15
5/1/2019 9:40:00 AM,0.83630,TH_ZP26
5/1/2019 9:45:00 AM,1.27457,TH_NP15
5/1/2019 9:45:00 AM,1.27233,TH_SP15
5/1/2019 9:45:00 AM,0.81593,TH_ZP26
5/1/2019 9:50:00 AM,0.81435,TH_NP15
5/1/2019 9:50:00 AM,0.81291,TH_SP15
5/1/2019 9:50:00 AM,0.37680,TH_ZP26
5/1/2019 9:55:00 AM,0.63381,TH_NP15
5/1/2019 9:55:00 AM,0.63269,TH_SP15
5/1/2019 9:55:00 AM,0.20454,TH_ZP26
5/1/2019 10:00:00 AM,-0.01030,TH_NP15
5/1/2019 10:00:00 AM,-0.01009,TH_SP15
5/1/2019 10:00:00 AM,-0.40993,TH_ZP26
5/1/2019 10:05:00 AM,0.00000,TH_NP15
5/1/2019 10:05:00 AM,0.00000,TH_SP15
5/1/2019 10:05:00 AM,-0.40021,TH_ZP26
5/1/2019 10:10:00 AM,0.00000,TH_NP15
5/1/2019 10:10:00 AM,0.00000,TH_SP15
5/1/2019 10:10:00 AM,-0.40021,TH_ZP26
5/1/2019 10:15:00 AM,-0.01024,TH_NP15
5/1/2019 10:15:00 AM,-0.00997,TH_SP15
5/1/2019 10:15:00 AM,-0.40981,TH_ZP26
5/1/2019 10:20:00 AM,-0.01039,TH_NP15
5/1/2019 10:20:00 AM,-0.01011,TH_SP15
5/1/2019 10:20:00 AM,-0.40995,TH_ZP26
5/1/2019 10:25:00 AM,-0.01040,TH_NP15
5/1/2019 10:25:00 AM,-0.01013,TH_SP15
5/1/2019 10:25:00 AM,-0.40996,TH_ZP26
5/1/2019 10:30:00 AM,-0.01024,TH_NP15
5/1/2019 10:30:00 AM,-0.01002,TH_SP15
5/1/2019 10:30:00 AM,-0.40984,TH_ZP26
5/1/2019 10:35:00 AM,-0.01012,TH_NP15
5/1/2019 10:35:00 AM,-0.00990,TH_SP15
5/1/2019 10:35:00 AM,-0.40972,TH_ZP26
5/1/2019 10:40:00 AM,-0.01012,TH_NP15
5/1/2019 10:40:00 AM,-0.00990,TH_SP15
5/1/2019 10:40:00 AM,-0.40973,TH_ZP26
5/1/2019 10:45:00 AM,-0.01009,TH_NP15
5/1/2019 10:45:00 AM,-0.00991,TH_SP15
5/1/2019 10:45:00 AM,-0.40971,TH_ZP26
5/1/2019 10:50:00 AM,-0.01009,TH_NP15
5/1/2019 10:50:00 AM,-0.00991,TH_SP15
5/1/2019 10:50:00 AM,-0.40971,TH_ZP26
5/1/2019 10:55:00 AM,-0.01024,TH_NP15
5/1/2019 10:55:00 AM,-0.01006,TH_SP15
5/1/2019 10:55:00 AM,-0.40985,TH_ZP26
5/1/2019 11:00:00 AM,-0.01018,TH_NP15
5/1/2019 11:00:00 AM,-0.01000,TH_SP15
5/1/2019 11:00:00 AM,-0.40979,TH_ZP26
5/1/2019 11:05:00 AM,-0.01017,TH_NP15
5/1/2019 11:05:00 AM,-0.00999,TH_SP15
5/1/2019 11:05:00 AM,-0.40979,TH_ZP26
5/1/2019 11:10:00 AM,-0.01015,TH_NP15
5/1/2019 11:10:00 AM,-0.00997,TH_SP15
5/1/2019 11:10:00 AM,-0.40977,TH_ZP26
5/1/2019 11:15:00 AM,-0.00117,TH_NP15
5/1/2019 11:15:00 AM,-0.00115,TH_SP15
5/1/2019 11:15:00 AM,-0.40131,TH_ZP26
5/1/2019 11:20:00 AM,0.00980,TH_NP15
5/1/2019 11:20:00 AM,0.00961,TH_SP15
5/1/2019 11:20:00 AM,-0.39098,TH_ZP26
5/1/2019 11:25:00 AM,0.00995,TH_NP15
5/1/2019 11:25:00 AM,0.00976,TH_SP15
5/1/2019 11:25:00 AM,-0.39084,TH_ZP26
5/1/2019 11:30:00 AM,-0.00117,TH_NP15
5/1/2019 11:30:00 AM,-0.00115,TH_SP15
5/1/2019 11:30:00 AM,-0.40131,TH_ZP26
5/1/2019 11:35:00 AM,-0.01006,TH_NP15
5/1/2019 11:35:00 AM,-0.00991,TH_SP15
5/1/2019 11:35:00 AM,-0.40969,TH_ZP26
5/1/2019 11:40:00 AM,-0.00993,TH_NP15
5/1/2019 11:40:00 AM,-0.00979,TH_SP15
5/1/2019 11:40:00 AM,-0.40957,TH_ZP26
5/1/2019 11:45:00 AM,-0.01018,TH_NP15
5/1/2019 11:45:00 AM,-0.01004,TH_SP15
5/1/2019 11:45:00 AM,-0.40982,TH_ZP26
5/1/2019 11:50:00 AM,-0.01018,TH_NP15
5/1/2019 11:50:00 AM,-0.01003,TH_SP15
5/1/2019 11:50:00 AM,-0.40981,TH_ZP26
5/1/2019 11:55:00 AM,0.00993,TH_NP15
5/1/2019 11:55:00 AM,0.00978,TH_SP15
5/1/2019 11:55:00 AM,-0.39084,TH_ZP26
5/1/2019 12:00:00 PM,0.00977,TH_NP15
5/1/2019 12:00:00 PM,0.00957,TH_SP15
5/1/2019 12:00:00 PM,-0.39103,TH_ZP26
5/1/2019 12:05:00 PM,0.00994,TH_NP15
5/1/2019 12:05:00 PM,0.00974,TH_SP15
5/1/2019 12:05:00 PM,-0.39087,TH_ZP26
5/1/2019 12:10:00 PM,0.00983,TH_NP15
5/1/2019 12:10:00 PM,0.00963,TH_SP15
5/1/2019 12:10:00 PM,-0.39097,TH_ZP26
5/1/2019 12:15:00 PM,0.00995,TH_NP15
5/1/2019 12:15:00 PM,0.00973,TH_SP15
5/1/2019 12:15:00 PM,-0.39085,TH_ZP26
5/1/2019 12:20:00 PM,0.00995,TH_NP15
5/1/2019 12:20:00 PM,0.00973,TH_SP15
5/1/2019 12:20:00 PM,-0.39085,TH_ZP26
5/1/2019 12:25:00 PM,0.00995,TH_NP15
5/1/2019 12:25:00 PM,0.00973,TH_SP15
5/1/2019 12:25:00 PM,-0.39085,TH_ZP26
5/1/2019 12:30:00 PM,0.00996,TH_NP15
5/1/2019 12:30:00 PM,0.00973,TH_SP15
5/1/2019 12:30:00 PM,-0.39084,TH_ZP26
5/1/2019 12:35:00 PM,0.00996,TH_NP15
5/1/2019 12:35:00 PM,0.00973,TH_SP15
5/1/2019 12:35:00 PM,-0.39084,TH_ZP26
5/1/2019 12:40:00 PM,0.00981,TH_NP15
5/1/2019 12:40:00 PM,0.00959,TH_SP15
5/1/2019 12:40:00 PM,-0.39098,TH_ZP26
5/1/2019 12:45:00 PM,0.00995,TH_NP15
5/1/2019 12:45:00 PM,0.00995,TH_SP15
5/1/2019 12:45:00 PM,-0.39057,TH_ZP26
5/1/2019 12:50:00 PM,0.00993,TH_NP15
5/1/2019 12:50:00 PM,0.00993,TH_SP15
5/1/2019 12:50:00 PM,-0.39059,TH_ZP26
5/1/2019 12:55:00 PM,0.00000,TH_NP15
5/1/2019 12:55:00 PM,0.00000,TH_SP15
5/1/2019 12:55:00 PM,-0.40021,TH_ZP26
5/1/2019 1:00:00 PM,-0.01016,TH_NP15
5/1/2019 1:00:00 PM,-0.00994,TH_SP15
5/1/2019 1:00:00 PM,-0.40979,TH_ZP26
5/1/2019 1:05:00 PM,-0.00117,TH_NP15
5/1/2019 1:05:00 PM,-0.00115,TH_SP15
5/1/2019 1:05:00 PM,-0.40132,TH_ZP26
5/1/2019 1:10:00 PM,-0.00117,TH_NP15
5/1/2019 1:10:00 PM,-0.00115,TH_SP15
5/1/2019 1:10:00 PM,-0.40132,TH_ZP26
5/1/2019 1:15:00 PM,0.00982,TH_NP15
5/1/2019 1:15:00 PM,0.00962,TH_SP15
5/1/2019 1:15:00 PM,-0.39096,TH_ZP26
5/1/2019 1:25:00 PM,-0.00117,TH_NP15
5/1/2019 1:25:00 PM,-0.00115,TH_SP15
5/1/2019 1:25:00 PM,-0.40132,TH_ZP26
5/1/2019 1:30:00 PM,0.00996,TH_NP15
5/1/2019 1:30:00 PM,0.00984,TH_SP15
5/1/2019 1:30:00 PM,-0.39078,TH_ZP26
5/1/2019 1:35:00 PM,0.00994,TH_NP15
5/1/2019 1:35:00 PM,0.00982,TH_SP15
5/1/2019 1:35:00 PM,-0.39080,TH_ZP26
